key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date
b4662,w13562,,for me and my gal ,1942,841000.0,4371000.0,4.1973840665873965,21-Oct-42
b15565,w39376,,troll ,1986,7000001100000.0,5500000.0,-0.9999992142858376,17-Jan-86
b10548,w32419,o19115,ruby in paradise,1993,800000.0,1001437.0,0.25179625,8-Oct-93
b10753,w33021,,scarface (1983 film),1983,25000000.0,65900000.00000001,1.6360000000000003,9-Dec-83
b10057,w30810,o16694,rachel getting married,2008,12000000.0,17500000.0,0.4583333333333333,3-Oct-08
b12206,w37837,,that night,1992,7000000.0,20473.0,-0.9970752857142856,6-Aug-93
b9879,w30216,o1177,prince avalanche,2013,725000.0,442313.0,-0.38991310344827584,9-Aug-13
b9569,w29131,o21747,penitentiary ii,1982,365000.0,3178542.0,7.708334246575342,2-Apr-82
b8451,w25727,,morning glory (1933 film),1933,239000.0,582000.0,1.4351464435146444,18-Aug-33
b1247,w2260,,atlas shrugged part iii: who is john galt?,2014,5000000.0,851690.0,-0.8296620000000001,12-Sep-14
b981,w1442,,an american in paris ,1951,2724000.0,6981000.0,1.5627753303964758,4-Oct-51
b12413,w3038,o9801,the battle of shaker heights,2003,1000000.0,280351.0,-0.719649,22-Aug-03
b13827,w22776,,the longest day ,1962,7750000.0,50100000.0,5.4645161290322575,4-Oct-62
b1484,w2969,,bataan ,1943,958000.0,3117000.0,2.2536534446764094,3-Jun-43
b8349,w25457,o11040,modern problems,1981,8000000.0,26154211.0,2.269276375,25-Dec-81
b15943,w40273,o7593,used people,1992,16000000.0,18000000.0,0.125,18-Dec-92
b10505,w32253,,romeo & juliet (2013 film),2013,17000000.0,3000000.0,-0.8235294117647058,11-Oct-13
b1442,w2781,o18588,bandslam,2009,20000000.0,12225023.0,-0.38874885,14-Aug-09
b5398,w16129,,hairspray (2007 film),2007,75000000.0,202500000.0,1.7,20-Jul-07
b7604,w22875,o20705,losing isaiah,1995,17000000.0,7600000.0,-0.5529411764705883,17-Mar-95
b6403,w19442,o9726,intolerable cruelty,2003,60000000.0,120200000.0,1.0033333333333334,10-Oct-03
b7740,w23325,o20390,lucky number slevin,2006,27000000.0,56300000.0,1.0851851851851853,7-Apr-06
b588,w458,o2246,above the rim,1994,6500000.0,16192320.0,1.4911261538461538,25-Mar-94
b10194,w31200,o11786,red heat,14-Jun,29000000.0,34994648.0,0.20671199999999998,17-Jun-88
b4609,w13353,,flirting with disaster ,1996,7000000.0,14702438.0,1.1003482857142857,22-Mar-96
b11126,w34369,,silverado ,1985,23000000.0,32192570.0,0.3996769565217391,12-Jul-85
b10027,w30760,,quinceanÃÂera ,2006,400000.0,2500000.0,5.25,4-Aug-06
b15060,w41972,o17683,the wild bunch,1969,6000000.0,11138641.0,0.8564401666666667,18-Jun-69
b5634,w16857,o2080,held up,1999,8000000.0,4705631.0,-0.411796125,12-May-00
b6523,w19844,o15888,jacknife,1989,6000000.0,2049769.0,-0.6583718333333334,10-Mar-89
b3665,w10419,o13527,disturbing behavior,24-Jul,15000000.0,17514980.0,0.16766533333333333,24-Jul-98
b14234,w29169,o5221,the people vs. larry flynt,1996,35000000.0,20300000.0,-0.42,27-Dec-96
b11274,w34916,o14563,smokey and the bandit,1977,4300000.0,300000000.0,68.76744186046511,27-May-77
b6839,w20597,o20371,keeping up with the steins,2006,5000000.0,4409373.0,-0.11812539999999999,12-May-06
b14735,w36459,o23234,the stratton story,1949,1771000.0,4488000.0,1.5341614906832295,12-May-49
b472,w33582,o18544,a serious man,2009,7000000.0,31400000.0,3.4857142857142858,2-Oct-09
b4517,w13005,o15008,fire birds,1990,22000000.0,14760451.0,-0.3290704090909091,25-May-90
b7302,w21850,,legendary ,2010,5000000.0,200393.0,-0.9599214,10-Sep-10
b1429,w2749,o10578,bamboozled,2000,10000000.0,2463650.0,-0.753635,6-Oct-00
b16137,w40813,,walk of shame ,2014,15000000.0,7900000.0,-0.4733333333333333,2-May-14
b11443,w35491,o16342,space station 3d,2002,1000000.0,127641149.0,126.641149,19-Apr-02
b7709,w23227,,lovelace ,2013,12000000.0,1600000.0,-0.8666666666666667,9-Aug-13
b4471,w12805,o5362,fifty shades of black,2016,5000000.0,22200000.0,3.44,29-Jan-16
b5399,w16143,o13545,half baked,1998,8000000.0,17500000.0,1.1875,16-Jan-98
b6647,w20140,o15028,joe versus the volcano,1990,25000000.0,39400000.0,0.5760000000000001,9-Mar-90
b2104,w5062,o20247,boy culture,2006,500000.0,220409.0,-0.559182,23-Mar-07
b957,w1572,o19032,amos & andrew,1993,17000000.0,9700000.0,-0.4294117647058823,5-Mar-93
b11026,w34067,,shocker ,1989,5000000.0,16600000.000000002,2.3200000000000003,27-Oct-89
b7863,w23708,o2321,major league ii,1994,25000000.0,30626182.0,0.22504728,1-Apr-94
b6409,w19460,o15181,invasion of the body snatchers,1956,416911.0,3000000.0,6.1957803943767376,22-Dec-78
b16492,w42000,o4054,wild hogs,2007,60000000.0,253600000.0,3.2266666666666666,2-Mar-07
b8388,w25554,o11767,monkey shines,1988,7000000.0,5300000.0,-0.24285714285714285,29-Jul-88
b7788,w23502,o19096,mad dog and glory,5-Mar,19000000.0,10688490.0,-0.4374478947368421,5-Mar-93
b4788,w13984,o8869,freeheld,2015,7000000.0,1732228.0,-0.7525388571428572,2-Oct-15
b4330,w12346,o19063,falling down,26-Feb,25000000.0,40900000.0,0.636,26-Feb-93
b3423,w9706,o21342,death wish 3,1-Nov,910000000.0,16116878.0,-0.9822891450549449,1-Nov-85
b12992,w11990,,the evil that men do ,1984,4600000.0,13100000.0,1.8478260869565215,21-Sep-84
b10187,w31180,o6483,red corner,1997,48000000.0,22415440.0,-0.5330116666666667,31-Oct-97
b12789,w8664,o20760,the crossing guard,1995,9000000.0,868979.0,-0.9034467777777778,17-Nov-95
b6699,w20290,,joyful noise ,2012,25000000.0,31158113.0,0.24632452,13-Jan-12
b900,w1415,o3043,american gigolo,8-Feb,4800000.0,22743674.0,3.7382654166666662,1-Feb-80
b13006,w12115,,the extra man ,2010,7000000.0,457867.0,-0.9345904285714286,30-Jul-10
b3787,w10910,o9687,down with love,2003,35000000.0,39500000.0,0.12857142857142856,9-May-03
b9377,w28569,,over the top ,1987,25000000.0,16000000.0,-0.36,13-Feb-87
b3273,w9093,,dangerous game (1993 film),1993,10000000.0,23671.0,-0.9976328999999999,19-Nov-93
b3695,w10548,o10473,dog day afternoon,1975,1800000.0,50000000.0,26.777777777777782,21-Sep-75
b9966,w30544,o16321,punch-drunk love,2002,25000000.0,24700000.0,-0.012,11-Oct-02
b412,w25579,,a monster calls ,2016,43000000.0,43400000.0,0.009302325581395349,23-Dec-16
b14773,w37140,o21783,the sword and the sorcerer,1982,4.0,39103425.0,9775855.25,23-Apr-82
b12719,w7778,,the color purple ,1985,15000000.0,142000000.0,8.466666666666667,20-Dec-85
b16483,w41951,,wild america ,1997,46000000.0,7300000.0,-0.841304347826087,4-Jul-97
b10279,w31459,o20457,rescue dawn,2006,10000000.0,7200000.0,-0.28,4-Jul-07
b3238,w8947,,daddy's home ,2015,69000000.0,240400000.0,2.4840579710144928,25-Dec-15
b8502,w25924,o7529,mr. baseball,1992,40000000.0,20883046.0,-0.47792385,2-Oct-92
b11933,w37023,,sweet bird of youth ,1962,2000000.0,7550000.0,2.775,21-Mar-62
b13518,w19220,,the indian in the cupboard ,1995,45000000.0,35700000.0,-0.20666666666666667,14-Jul-95
b11431,w35459,o20487,southland tales,2006,17000000.0,374743.0,-0.9779562941176472,14-Nov-07
b11011,w34019,o20479,sherrybaby,2006,2000000.0,622806.0,-0.688597,8-Sep-06
b12817,w9190,o21770,the dark crystal,1982,15000000.0,40600000.0,1.7066666666666668,17-Dec-82
b3635,w10340,o17478,dirty harry,1971,4000000.0,36000000.0,8.0,22-Dec-71
b14868,w39055,o15952,the toxic avenger part ii,1989,2300000.0,792966.0,-0.6552321739130434,24-Feb-89
b12694,w7297,o18420,the chumscrubber,2005,10000000.0,351401.0,-0.9648599,5-Aug-05
b993,w27762,o21692,an officer and a gentleman,1982,6000000.0,131000000.0,20.83333333333333,30-Jul-82
b13082,w13133,o13838,the fisher king,1991,24000000.0,41900000.0,0.7458333333333333,20-Sep-91
b7427,w22227,,like crazy,2011,250000.0,3700000.0,13.8,28-Oct-11
b2840,w7504,o11704,clean and sober,1988,12000000.0,8674093.0,-0.27715891666666664,12-Aug-88
b11823,w36673,o22429,sudden impact,1983,22000000.0,67642693.0,2.074667863636364,9-Dec-83
b15600,w39488,,trumbo (2015 film),2015,15000000.0,11000000.0,-0.26666666666666666,6-Nov-15
b13883,w23640,o3556,the magic of belle isle,2012,5000000.0,102388.0,-0.9795224,6-Jul-12
b11553,w35864,o14831,stage door,1937,952000.0,1762000.0,0.8508403361344538,8-Oct-37
b12954,w11533,o8324,the electric horseman,1979,12500000.0,61800000.0,3.944,21-Dec-79
b3932,w11336,,earth girls are easy,1988,10000000.0,3916303.0,-0.6083696999999999,12-May-89
b14951,w40190,,the untouchables ,1987,25000000.0,106200000.0,3.248,5-Jun-87
b6006,w18319,,hugo ,2011,150170000000.0,185800000.0,-0.998762735566358,23-Nov-11
b14332,w30235,o13858,the prince of tides,1991,30000000.0,110000000.0,2.6666666666666665,27-Dec-91
b13872,w23328,,the lucky ones ,2008,14000000.0,266967.0,-0.9809309285714286,26-Sep-08
b3053,w8158,o7468,cool world,1992,30000000.0,14110589.0,-0.5296470333333333,10-Jul-92
b10845,w33494,,selena ,1997,20000000.0,35500000.0,0.775,21-Mar-97
b9248,w28173,o13589,one true thing,1998,30000000.0,26616840.0,-0.112772,18-Sep-98
b1528,w3122,,bears ,2014,5000000.0,21300000.0,3.26,18-Apr-14
b9938,w30479,,psycho ii ,1983,5000000.0,34700000.0,5.94,3-Jun-83
b2155,w5242,o8267,breaking away,1979,2300000.0,20000000.0,7.695652173913044,13-Jul-79
b1497,w3011,o3046,battle beyond the stars,1980,2000000.0,7500000.0,2.75,1980
b3149,w8619,,critters 2: the main course,1988,4000000.0,3800000.0,-0.05,29-Apr-88
b15331,w38547,o4016,timber falls,2007,2600000.0,680299.0,-0.7383465384615384,7-Dec-07
b7907,w23937,,man of the house (1995 film),1995,22000000.0,40070995.0,0.8214088636363637,3-Mar-95
b8891,w27030,o20419,night at the museum,2006,110000000.0,574500000.0,4.222727272727273,22-Dec-06
b11441,w35483,o5185,space jam,1996,80000000.0,230400000.0,1.88,15-Nov-96
b5735,w17264,o1371,hiding out,1987,7000000.0,7020000.0,0.002857142857142857,6-Nov-87
b7924,w24066,,manchester by the sea ,2016,8500000.0,75000000.0,7.8235294117647065,18-Nov-16
b8731,w26567,o11772,mystic pizza,1988,6000000.0,12800000.0,1.1333333333333333,21-Oct-88
b7796,w23522,,mad money ,2008,22000000.0,26400000.0,0.2,18-Jan-08
b15832,w40107,o3598,universal soldier: day of reckoning,2012,8000000.0,1400000.0,-0.825,30-Nov-12
b15794,w39994,,underdog ,2007,25000000.0,65300000.0,1.6119999999999999,3-Aug-07
b4554,w13138,o5260,fist fight,2017,25000000.0,41000000.0,0.64,17-Feb-17
b10338,w31627,o10080,revenge of the green dragons,2014,5000000.0,59484.0,-0.9881032,24-Oct-14
b7862,w23707,,major league ,1989,11000000.0,49800000.0,3.527272727272728,7-Apr-89
b3111,w8473,,crazy eyes ,2012,10000000.0,6106.0,-0.9993894,6-Jul-12
b6700,w20294,,joysticks ,1983,300000.0,3952448.0,12.174826666666664,4-Mar-83
b9685,w29524,o1418,pinocchio and the emperor of the night,1987,10000000.0,3261638.0,-0.6738361999999999,25-Dec-87
b151,w35,o2236,3 ninjas kick back,1994,20000000.0,11798854.0,-0.4100573,6-May-94
b13453,w18296,,the howling ,1981,1500000.0,17900000.0,10.933333333333335,10-Apr-81
b13576,w19954,o7264,the jazz singer,1927,422000.0,7600000.0,17.009478672985782,19-Dec-80
b6174,w18836,o20351,idiocracy,2006,24000000.0,495303.0,-0.979362375,1-Sep-06
b3376,w9493,o1037,dead man down,2013,30000000.0,18100000.0,-0.39666666666666667,8-Mar-13
b2776,w7326,o4432,cinderella liberty,1973,2465000.0,3700000.0,0.5010141987829615,18-Dec-73
b9761,w29790,o21387,police academy 2: their first assignment,1985,7500000.0,61600000.0,7.213333333333333,29-Mar-85
b6935,w20868,o8406,king kong lives,1986,18000000.0,4700000.0,-0.7388888888888889,19-Dec-86
b3017,w8069,,consenting adults (1992 film),1992,18000000.0,21591800.0,0.19954444444444444,16-Oct-92
b15614,w39529,o11843,tucker: the man and his dream,1988,24000000.0,19700000.0,-0.17916666666666667,12-Aug-88
b9652,w29418,,pi ,1998,68000.0,3221152.0,46.36988235294118,10-Jul-98
b178,w242,o16176,40 days and 40 nights,2002,17000000.0,95100000.0,4.594117647058823,1-Mar-02
b1580,w3267,,beer for my horses ,2008,24000000.0,7587334.0,-0.6838610833333333,8-Aug-08
b2985,w7928,o13719,company business,6-Sep,18000000.0,1501785.0,-0.9165675,6-Sep-91
b8657,w26339,o12542,my favorite wife,1940,921000.0,2057000.0,1.2334419109663408,2-May-40
b16782,w43131,,zero day ,2003,20000.0,8466.0,-0.5767,3-Sep-03
b377,w22474,,a little princess (1995 film),1995,17000000.0,10000000.0,-0.4117647058823529,12-May-95
b70,w183,,17 again ,2009,40000000.0,136300000.0,2.4075,17-Apr-09
b13758,w21887,,the lemon sisters,31-Aug,15000000.0,3473905.0,-0.7684063333333333,31-Aug-90
b4251,w12059,o14534,exorcist ii: the heretic,1977,14000000.0,30700000.0,1.1928571428571428,17-Jun-77
b2418,w6197,o13507,can't hardly wait,1998,10000000.0,25605015.0,1.5605015,12-Jun-98
b12483,w3880,,the big picture (1989 film),1989,5000000.0,117463.0,-0.9765074,15-Sep-89
b436,w29229,o19026,a perfect world,1993,30000000.0,135100000.0,3.5033333333333334,24-Nov-93
b10444,w32084,o15063,robocop 2,1990,35000000.0,45700000.0,0.3057142857142857,22-Jun-90
b15455,w39000,o725,touch of evil,1958,829000.0,2237659.0,1.6992267792521107,23-Apr-58
b11660,w36113,o1443,steel dawn,1987,3500000.0,562187.0,-0.8393751428571429,6-Nov-87
b4636,w13470,o17020,follow the fleet,1936,747000.0,2727000.0,2.6506024096385543,20-Feb-36
b6085,w18575,o6436,i know what you did last summer,1997,17000000.0,125200000.0,6.364705882352941,17-Oct-97
b16274,w41247,o15102,"""""""welcome home, roxy carmichael""""""",1990,13000000.0,3989297.0,-0.693131,12-Oct-90
b9361,w28469,,out on a limb ,1992,11000000.0,1659542.0,-0.8491325454545454,4-Sep-92
b14120,w27667,o13657,the object of my affection,1998,15000000.0,46900000.0,2.1266666666666665,17-Apr-98
b14325,w30170,o12033,the pride and the passion,1957,3700000.0,5500000.0,0.4864864864864865,10-Jul-57
b10271,w31447,,repo man ,1984,1500000.0,3750080.0,1.5000533333333332,2-Mar-84
b5730,w17256,,hideaway ,1995,15.0,12201255.0,813416.0,3-Mar-95
b2997,w7962,o3162,conan the destroyer,1984,18000000.0,100000000.0,4.5555555555555545,29-Jun-84
b2444,w6291,,captain fantastic ,2016,5000000.0,14900000.0,1.98,8-Jul-16
b3686,w10499,o13733,doc hollywood,2-Aug,17000000.0,54830779.0,2.2253399411764705,2-Aug-91
b10016,w30709,,quest for camelot,1998,40000000.0,38100000.0,-0.0475,15-May-98
b3016,w8061,o21824,conquest of the planet of the apes,1972,1700000.0,9700000.0,4.705882352941177,14-Jun-72
b3073,w8228,,"""""""corrina, corrina """"""",1994,22000000.0,20164171.0,-0.08344677272727273,12-Aug-94
b8789,w26735,,navy seals ,1990,21000000.0,25069101.0,0.1937667142857143,20-Jul-90
b14869,w39056,o15953,the toxic avenger part iii: the last temptation of toxie,1989,500000.0,363561.0,-0.272878,10-Nov-89
b4152,w11791,,escape from alcatraz ,1979,8000000.0,43000000.0,4.375,22-Jun-79
b12784,w8594,o8636,the crimson pirate,1952,1750000.0,2500000.0,0.42857142857142855,27-Sep-52
b7935,w24110,,manhunter ,1986,15000000.0,8600000.0,-0.4266666666666667,15-Aug-86
b3987,w11482,o15003,edward scissorhands,1990,20000000.0,86000000.0,3.3,7-Dec-90
b4362,w12447,o18066,fantastic voyage,1966,5100000.0,12000000.0,1.3529411764705883,24-Aug-66
b13199,w14902,o9559,the girl in the red velvet swing,1-Oct,1700000.0,1300000.0,-0.2352941176470588,1-Oct-55
b4861,w14179,o16556,frozen river,2008,1000000.0,5133210.0,4.13321,1-Aug-08
b13262,w15512,o8184,the grace card,2010,200000.0,2430735.0,11.153675,25-Feb-11
b7238,w21715,,lawless ,2012,26000000.0,53700000.0,1.0653846153846154,29-Aug-12
b3607,w10268,o7477,diggstown,1992,17000000.0,4836637.0,-0.7154919411764706,14-Aug-92
b2548,w6606,o6386,cats don't dance,1997,32000000.0,3600000.0,-0.8875,28-Mar-97
b11060,w34181,o13820,showdown in little tokyo,1991,8000000.0,2300000.0,-0.7125,23-Aug-91
b4057,w11569,o18249,ellie parker,2001,4000000.0,45726.0,-0.9885685,11-Nov-05
b9192,w27979,,on the road ,2012,25000000.0,8800000.0,-0.648,21-Dec-12
b12007,w37194,,tadpole ,2002,150000.0,3200241.0,20.33494,19-Jul-02
b13227,w15253,o872,the gold rush,1925,923000.0,2500000.0,1.7085590465872156,26-Jun-25
b10211,w31259,,red sonja ,1985,17900000.0,6900000.0,-0.6145251396648045,5-Jul-85
b12920,w11040,,the dream team ,1989,15000000.0,28890240.0,0.926016,7-Apr-89
b1593,w3291,,before midnight ,2013,3000000.0,23400000.0,6.8,24-May-13
b12232,w311,o14171,the 300 spartans,1962,8500000.0,76520000.0,8.002352941176468,Aug-62
b3361,w9440,,dazed and confused ,1993,6900000.0,8000000.0,0.15942028985507245,24-Sep-93
b907,w1438,,american honey ,2016,3500000.0,1800000.0,-0.4857142857142857,30-Sep-16
b2297,w5740,o3325,bullet to the head,2012,55000000.0,21900000.0,-0.6018181818181818,1-Feb-13
b9182,w27948,o14772,on the avenue,1937,1000000.0,1300000.0,0.3,4-Feb-37
b10395,w31871,o12905,rio lobo,1970,6000000.0,4250000.0,-0.2916666666666667,18-Dec-70
b5528,w16462,o18278,harsh times,2005,2000000.0,5967038.0,1.9835189999999998,10-Nov-06
b536,w40810,,a walk in the woods ,2015,8000000.0,36000000.0,3.5,2-Sep-15
b15042,w41278,o18485,the wendell baker story,2005,8000000.0,153169.0,-0.980853875,18-May-07
b4753,w13906,,frantic ,1988,20000000.0,17600000.0,-0.12,26-Feb-88
b7985,w24255,,marnie ,1964,3000000.0,7000000.0,1.3333333333333333,22-Jul-64
b5773,w17387,o5379,hillsong: let hope rise,2016,10000000.0,2600000.0,-0.74,16-Sep-16
b3225,w10495,o20282,doa: dead or alive,2006,21000000.0,7516532.0,-0.6420699047619047,15-Jun-07
b7020,w21119,o8289,kramer vs. kramer,1979,8000000.0,106260000.0,12.2825,19-Dec-79
b4151,w11812,,escape plan ,2013,50000000.0,137300000.0,1.746,18-Oct-13
b9813,w29982,,postcards from the edge ,1990,22000000.0,39071603.0,0.7759819545454546,14-Sep-90
b12514,w4392,o1225,the bling ring,2013,8000000.0,19100000.0,1.3875,14-Jun-13
b7610,w22907,,lost highway ,1997,15000000.0,3700000.0,-0.7533333333333333,21-Feb-97
b16183,w40957,o19160,warlock: the armageddon,1993,3000000.0,3900000.0,0.3,24-Sep-93
b12912,w10757,o20762,the doom generation,1995,800000.0,284785.0,-0.64401875,25-Oct-95
b165,w234,,31,2016,1500000.0,850419.0,-0.433054,26-Aug-16
b1759,w3781,,big bully ,1996,15000000.0,2042530.0,-0.8638313333333333,26-Jan-96
b4562,w13167,o12877,five easy pieces,12-Sep,1600000.0,18100000.0,10.3125,12-Sep-70
b13935,w24220,o20562,the marine,2006,15000000.0,22100000.0,0.4733333333333333,13-Oct-06
b1355,w2577,,backdraft ,1991,75000000.0,152300000.0,1.0306666666666666,24-May-91
b7900,w23967,o7523,man trouble,17-Jul,30000000.0,4096030.0,-0.8634656666666667,17-Jul-92
b14630,w34219,,the sicilian ,1987,16500000.0,5406879.0,-0.6723103636363637,23-Oct-87
b9593,w29246,,period of adjustment ,1962,1900000.0,4000000.0,1.1052631578947372,31-Oct-62
b13374,w16734,,the heartbreak kid (2007 film),2007,60000000.0,127800000.0,1.13,5-Oct-07
b5331,w15876,,gross anatomy ,1989,15000000.0,11604598.0,-0.2263601333333333,20-Oct-89
b16603,w42550,,won't back down ,2012,19000000.0,5400000.0,-0.7157894736842105,28-Sep-12
b6157,w18716,o16595,i.o.u.s.a.,22-Aug,500000.0,825037.0,0.6500739999999999,22-Aug-08
b14708,w35949,o22447,the star chamber,1983,8000000.0,5600000.0,-0.3,5-Aug-83
b4345,w12423,,fanboys ,2009,3900000.0,960828.0,-0.7536338461538461,6-Feb-09
b5338,w15907,o20678,grumpier old men,1995,25000000.0,71518503.0,1.86074012,22-Dec-95
b14473,w31847,o18477,the ring two,2005,50000000.0,161500000.0,2.23,18-Mar-05
b12717,w7735,,the collection ,2012,10000000.0,8900000.0,-0.11,30-Nov-12
b4726,w13797,o20668,four rooms,1995,4000000.0,4257354.0,0.06433849999999999,22-Dec-95
b14848,w38487,,the tie that binds (1995 film),1995,14000000.0,5772529.0,-0.5876765,8-Sep-95
b12636,w6257,,the canyons ,2013,250000.0,265670.0,0.06268,2-Aug-13
b1817,w4040,o5074,bio-dome,1996,15000000.0,13400000.0,-0.10666666666666667,12-Jan-96
b2486,w6418,,carol ,2015,11800000.0,40300000.0,2.415254237288136,20-Nov-15
b15236,w38124,o3248,this is spinal tap,1984,2000000.0,4700000.0,1.35,2-Mar-84
b5434,w16240,o5551,hang 'em high,1968,1600000.0,6800000.0,3.25,3-Aug-68
b4149,w11798,o5099,escape from l.a.,1996,50000000.0,25500000.0,-0.49,9-Aug-96
b9760,w29788,,police academy ,1984,4500000.0,146000000.0,31.444444444444446,23-Mar-84
b8156,w24734,o15040,men don't leave,2-Feb,7000000.0,6070725.0,-0.13275357142857142,2-Feb-90
b8958,w27341,o3464,no one lives,2012,2900000.0,74918.0,-0.9741662068965518,10-May-13
b2610,w6803,,chaplin ,1992,31000000.0,9500000.0,-0.6935483870967742,25-Dec-92
b6584,w19979,,jekyll and hyde... together again,1982,5000000.0,3792188.0,-0.24156239999999998,1-Oct-82
b5403,w16148,o16254,half past dead,2002,25000000.0,19200000.0,-0.23199999999999998,15-Nov-02
b15171,w43190,,the zookeeper's wife ,2017,20000000.0,12100000.0,-0.395,31-Mar-17
b14003,w25528,o8466,the money pit,1986,10000000.0,54999651.0,4.4999651,28-Mar-86
b11125,w34361,,silver streak ,1976,5500000.0,51100000.0,8.290909090909091,8-Dec-76
b16094,w40713,o19486,voyage to the bottom of the sea,1961,1580000.0,2300000.0,0.4556962025316456,12-Jul-61
b11549,w35849,,st. elmo's fire ,1985,10000000.0,37803872.0,2.7803872000000003,28-Jun-85
b1337,w2520,,bachelor party (1984 film),1984,6000000.0,38400000.0,5.4,29-Jun-84
b7523,w22575,o4924,living in a big way,1947,2839000.0,1513000.0,-0.467065868263473,10-Jun-47
b3060,w8169,,cop and a half,1993,4000000.0,41000000.0,9.25,2-Apr-93
b5595,w16735,o8392,heartbreak ridge,1986,15000000.0,121700000.0,7.113333333333332,5-Dec-86
b9318,w28317,o20081,osmosis jones,2001,70000000.0,14000000.0,-0.8,10-Aug-01
b7811,w23566,,made in america (1993 film),1993,22000000.0,104942695.0,3.7701225,28-May-93
b12861,w9852,o8461,the delta force,1986,9000000.0,17760000.0,0.9733333333333334,14-Feb-86
b13889,w23692,,the main event (1979 film),1979,8000000.0,42800000.0,4.35,22-Jun-79
b12388,w2659,o17760,the bad news bears,7-Apr,9000000.0,42349782.0,3.7055313333333335,7-Apr-76
b16436,w41765,,white squall ,1996,38000000.0,10292300.0,-0.72915,2-Feb-96
b5509,w16434,,harper ,1966,3500000.0,12000000.0,2.4285714285714284,23-Feb-66
b13208,w14978,o18915,the girlfriend experience,2009,1700000.0,1007962.0,-0.4070811764705882,22-May-09
b1712,w3661,o6375,beverly hills ninja,1997,18000000.0,31500000.0,0.75,17-Jan-97
b12873,w10113,,the devil's advocate (1997 film),1997,57000000.0,152944660.0,1.6832396491228068,17-Oct-97
b8659,w26341,o5152,my fellow americans,1996,21500000.0,22313201.0,0.0378233023255814,20-Dec-96
b7766,w26263,o10660,mvp: most valuable primate,2000,4500000.0,1248746.0,-0.7225008888888889,11-Aug-00
b3960,w11434,,ed ,1996,24000000.0,4422330.0,-0.81573625,15-Mar-96
b11468,w35573,o13623,species ii,1998,35000000.0,46500000.0,0.32857142857142857,10-Apr-98
b2222,w5468,,broken arrow (1996 film),1996,50000000.0,150200000.0,2.004,9-Feb-96
b5339,w15911,,grumpy old men ,1993,35100000.0,70172621.0,0.9992199715099715,25-Dec-93
b1243,w2222,o997,at middleton,2013,2500000.0,82993.0,-0.9668028000000001,31-Jan-14
b16826,w33689,o15926,"""""""sex, lies, and videotape""""""",1989,1200000.0,24700000.0,19.58333333333333,4-Aug-89
b8652,w26327,,my family ,1995,3800000.0,11100000.0,1.9210526315789476,5-May-95
b9848,w30103,o14367,presenting lily mars,1943,1045000.0,3255000.0,2.114832535885168,29-Apr-43
b5360,w15965,o6425,gummo,1997,1300000.0,116799.0,-0.9101546153846154,17-Oct-97
b15777,w39951,o11081,under the rainbow,31-Jul,20000000.0,18826490.0,-0.0586755,31-Jul-81
b2184,w5313,o11127,bride of frankenstein,1935,397000.0,2000000.0,4.037783375314862,22-Apr-35
b4945,w14454,,garfield: a tail of two kitties,2006,60000000.0,141700000.0,1.3616666666666666,16-Jun-06
b13035,w12418,,the fan (1981 film),1981,9000000.0,3100000.0,-0.6555555555555556,15-May-81
b13035,w12418,,the fan (1981 film),1981,9000000.0,3100000.0,-0.6555555555555556,15-May-81
b5414,w16184,o21722,halloween iii: season of the witch,1982,2500000.0,14000000.0,4.6,22-Oct-82
b2885,w7618,o8372,club paradise,1986,15000000.0,12308521.0,-0.17943193333333332,11-Jul-86
b3530,w10004,o21344,desperately seeking susan,1985,4500000.0,27398584.0,5.088574222222221,29-Mar-85
b14703,w35826,,the square (2013 film),2013,1500000.0,124244.0,-0.9171706666666668,25-Oct-13
b5111,w15096,,glory road ,2006,30000000.0,42900000.0,0.43,13-Jan-06
b4765,w13932,o3755,fred claus,2007,100000000.0,97800000.0,-0.022000000000000002,9-Nov-07
b1933,w4453,o9439,blood alley,1955,2000000.0,2200000.0,0.1,1-Oct-55
b15379,w38704,,to live and die in l.a. ,1985,6000000.0,17307019.0,1.8845031666666667,1-Nov-85
b5385,w16102,,hackers ,1995,20000000.0,7500000.0,-0.625,15-Sep-95
b13988,w25260,o5219,the mirror has two faces,1996,42000000.0,91610201.0,1.181195261904762,15-Nov-96
b8812,w26809,,neptune's daughter (1949 film),1949,2221000.0,5773000.0,1.5992796037820802,9-Jun-49
b16227,w41107,o20603,we are marshall,2006,65000000.0,43500000.0,-0.3307692307692308,22-Dec-06
b16296,w41345,o20173,wet hot american summer,2001,1800000.0,295206.0,-0.8359966666666667,27-Jul-01
b9395,w29052,,pcu ,1994,8000000.0,4330020.0,-0.45874750000000003,29-Apr-94
b11606,w36000,o21414,starchaser: the legend of orin,1985,15000000.0,3360800.0,-0.7759466666666667,22-Nov-85
b5553,w16543,,hav plenty,1998,65000.0,2284034.0,34.13898461538461,19-Jun-98
b9124,w27734,o22406,of unknown origin,24-Nov,4000000.0,1080470.0,-0.7298825,23-Nov-83
b2731,w7165,,choke ,2008,3400000.0,3982459.0,0.1713114705882353,26-Sep-08
b16811,w43201,,"""""""zorro, the gay blade""""""",17-Jul,12600000.0,5100000.0,-0.5952380952380952,17-Jul-81
b13655,w21347,o11825,the land before time,1988,12500000.0,84400000.0,5.752000000000001,18-Nov-88
